product_id,title,universe,image_url,bullet_points,min_rank_search,avg_rank_search,min_rank_category,avg_rank_category,retailer_category_node,retailer_brand_name,description_filled
B0CKLH8132,"KEY NUTRIENTS Electrolytes Powder Packets - Tangy Orange 40 Pack Hydration Packets - Travel Hydration Powder - Made in USA - No Sugar, No Calories, Gluten Free",beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/c3d021344a9283258e2288cdf5430d3a.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/b3ce02543a331dabaa5c4b8966d5b12a.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/0e1e23317e0c2d0fa5c09ed69fe8479d.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/3b671d32beec2c194b975bf1b2b5cc6e.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/0a3608221843e4bae750def931558f5d.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/674ec105238b62a84a7233a708d8bdb6.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/aeb2c1d0bdfeebcda2448380b1eed630.res""]","[""Loaded with Key Nutrients - Refuel with our tangy orange electrolyte powder, powered by 6 key electrolytes, including magnesium, potassium sorbate, and calcium. Our electrolytes powder packets also contain 12 vitamins to help you stay healthy and hydrated."",""Enjoy Anytime, Anywhere - Mixing it with any drink, cold or hot, or with 16fl oz water makes our hydration powder your perfect drink companion. No fillers and artificial ingredients just as nature intended."",""Delightful Tangy Orange - Our bodies need more than just water to get pumped up, and an electrolytes powder is the key! It has no calories or sugar, perfect for fitness enthusiasts and active individuals. With its tangy orange flavor, you'll enjoy staying hydrated!"",""Powering Your Lifestyle - We are a veteran-founded business focused on developing high-impact health supplements for your active lifestyle. Made in the USA, our science-backed products help you lead happier and healthier lives."",""Hydrate On the Go - When you sweat, you lose electrolytes: the minerals that keep you energized. And even too much drinking can be hard on your body's levels. Replenish lost fluids with our electrolytes no sugar hydration packets and keep up with your active lifestyle.""]",,,,,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,KEY NUTRIENTS,"Hydration is essential for health, longevity, and performance. Water isn't enough. You need a balanced mix of all 6 electrolytes to replenish. the minerals lost in your daily routine. Electrolyte Powder Plus is the answer you need. This electrolytes powder is the perfect supplement for complete hydration. Perfect Balance of Potassium, Magnesium, Sodium, Calcium, Phosphorus, and Chloride. This mix will keep you feeling great and full of energy all day long. Electrolyte Recovery Plus includes 12 additional vitamins and minerals to support your active lifestyle and enhance your performance. This isn't a standard bare bones electrolyte powder mix. This electro mix will have you feeling at the top of your game every day. Key Nutrients' Electrolytes is naturally sweetened with Stevia extract so you aren't getting any calories or carbohydrates. This makes Key Nutrients' Electrolytes the right choice as your keto electrolyte drink mix. This mix includes all 6 essential electrolyte minerals: Sodium, Potassium, Magnesium, Calcium, Phosphorus, and Chloride. You'll be getting the proven balance of these minerals each time with our researched and tested formula. It's easy to use this hydration multiplier at home, at the gym, or while you travel. It's an easy to mix drink that dissolves in water or juice, no shaker needed. Just stir! Key Nutrients' Electrolytes is an ideal choice to replenish lost minerals. It can also be used as an endurance supplement before a big race. This electrolyte powder for keto dieters is a workout powder and energy powder drink mix that can help you get the most out of your workout without sabotaging your diet. Most people don't get enough electrolytes so this mix includes potent amounts of magnesium powder and potassium citrate for easy absorption."
B0711VBT9M,"BARE PERFORMANCE NUTRITION BPN Electrolytes Go Packs Hydration Drink Mix | Sugar Free Electrolyte Powder | 500mg Sodium per Serving | Naturally Sweetened | Salted Watermelon, 30 Servings",beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/fc08a2ab9fe42d65b53fdacb404cd974.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/aee327fa74f3e47faee3d59978dfa18b.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/cc338bfe09f93991057c2f4814c25fd8.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/f9032542140210f2333e28bfa2c04c5f.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/70dc26dd3123a35d34565d6f87bc0052.res""]","[""BPN ELECTROLYTES GO PACKS (30 SINGLE SERVING PACKS): Individual servings of our balanced hydration mix, including 500mg sodium to support daily performance and maintain appropriate levels of hydration. Salted Watermelon"",""PRIMARY BENEFITS: Improve daily hydration with a balanced ratio of electrolytes. Improve performance, reduce fatigue, fight dehydration, optimize performance, and improve your daily health goals"",""SUGAR FREE: Naturally sweetened and flavored. 500mg Sodium per serving from Pink Himalayan Salt. Nothing that you don't need, but everything that you do. This supplement does not contain any sugar, and is naturally sweetened and flavored."",""THIRD-PARTY TESTED FOR BANNED SUBSTANCES: Every batch of Informed Sport certified products are tested for prohibited substances ensuring you feel comfortable when consuming the product"",""BARE PERFORMANCE NUTRITION: We are a team of driven leaders who are passionate about helping others reach their highest levels of fitness with training, nutrition, and supplementation. We live and train behind the motto, \""GO ONE MORE\""""]",60,60,,,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,BARE PERFORMANCE NUTRITION,BARE PERFORMANCE NUTRITION BPN Electrolytes Go Packs Hydration Drink Mix Sugar Free Electrolyte Powder 500mg Sodium is designed for everyday use in the Health & Household segment. Suitable for home or on-the-go use; review the product images and information for full specifications and usage guidance.
B08QQHF1RP,Jigsaw Health Potassium Cocktail | Formerly Pickleball Cocktail | Orange Flavor | 60 Servings (Packets),beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/f71cd1411d08198bcb71373139a63f8d.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/c05f93a9886529ef6b3efbb3aef44ab7.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/00adb31e085912ff35f5c0f402f7c5f9.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/d2bb245397c65b88d675b68848e537d0.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/9eba9b2df8620ac20a2f2720a514f37e.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/0ae5346bc68a22709a65eae74cac1f66.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/9b3c500bd27dceca99bdeab81de7916b.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/a12342d6dce3380f5b41ddb80dc75bd8.res""]","[""Potassium Electrolyte Drink: Start every morning with Jigsaw Potassium Cocktail, formerly Pickleball Cocktail. Same great product with a new name! A sugar free, delicious blue raspberry flavored beverage with as much Potassium as two bananas; Keep your muscles happy while you're active."",""Boost Your Game: Potassium Cocktail supports healthy, relaxed muscle tone, replenishes important electrolytes lost through sweat, maintains proper fluid balance within your cells and promotes healthy energy levels."",""Complete Support: Includes 800mg of Potassium, 50mg of Magnesium Lysinate Glycinate Chelate, and 90mg of Sodium from Pacific Blue flake sea salt; Contains zero sugar and zero caffeine. 60 day supply."",""Quality Statement: We understand that your end goal is to feel better and our products have been designed and formulated to make a noticeable difference; We love our products and believe you will too."",""It's Fun To Feel Good: Since 2005, Jigsaw Health has been developing and delivering the highest quality nutritional supplements; We are here to help people feel healthy and happy because it's fun to feel good.""]",,,6,7,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Jigsaw Health,"Jigsaw Health Potassium Cocktail Formerly Pickleball Cocktail Orange Flavor 60 Servings Packets is designed for everyday use in the Health & Household segment. Suitable for home or on-the-go use; review the product images and information for full specifications and usage guidance. Potassium Electrolyte Drink: Start every morning with Jigsaw Potassium Cocktail, formerly Pickleball Cocktail. Same great product with a new name! A sugar free, delicious blue raspberry flavored beverage with as much.."
B0CL7HRWGX,"FORCE FACTOR Liquid Labs Electrolytes Powder Packets—Lemon Lime—Hydration Packets to Make Electrolyte Water with 5 Essential Electrolytes, Vitamins, Minerals, and Antioxidants, 40 Stick Packs, 2-Pack",snacks & sweets,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/215bd0588af0dc738a824fe08a72a257.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/42fd3e5fcc1b3d49270f9ff16c5d1af0.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/a0ff22cd5b5aaabc6f66abeb1475d075.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/b567e40055eeb440fa6d0aee167c9766.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/bd34927fb9d3107b527d82d8e4463c08.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/d1460efd97d427b454b8c3a791bec3ce.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/af7fb22c0ef5b6dad97610ecf08b9094.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/419ad2956b337ad06b6e53e7e2e33b58.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/9acd09731aa2e4a301168642e6c89908.res""]","[""HYDRATE BETTER & FASTER: Liquid Labs’ Hydration Optimization Matrix is formulated to hydrate you better & faster than water alone, delivering all 5 essential electrolytes to help fight symptoms of poor hydration: fatigue, muscle cramps, & dry skin."",""CONTAINS 10X LESS SUGAR: Too many sports drinks and electrolytes powders are overloaded with sugar. Liquid Labs is a great-tasting, better-for-you hydration powder that is made with 10x less sugar than the leading sports drink."",""DELIVERS 3X MORE ELECTROLYTES: Don’t be fooled by hydration packets that are mostly sugar and salt. Liquid Labs hydration packets actively replenish you with 3X more electrolytes than leading sports drinks, providing fast, refreshing hydration."",""REFRESHING & GREAT-TASTING: Water is vital, but it can be a little boring. Liquid Labs electrolyte drink mix is bursting with a delicious mix of lemons and limes, leaving you feeling refreshed and invigorated with no artificial sweeteners or dyes."",""CONVENIENT ON THE GO: Say goodbye to messy hydration powders. Liquid Labs hydration powder comes in convenient stick packs that are perfectly sized for a standard 500ml water bottle so you can take your hydration anywhere you go.""]",52,52,,,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Force Factor,"Stay refreshed and support natural energy with Liquid Labs from Force Factor. Liquid Labs' advanced Hydration Optimization Matrix is formulated to deliver rapid, superior hydration. With sodium, magnesium, potassium, chloride, and calcium, the five key electrolytes, in addition to coconut water and marine algae from the Aquamin Mineral Complex, every step helps you stay hydrated no matter where life takes you. Force Factor Liquid Labs hydration packets are designed for on-the-go convenience, providing 3x more electrolytes and 10x less sugar than leading sports drinks. The electrolytes powder packets are easy to mix with water, creating an electrolyte drink that is both delicious and efficient in replenishing your body's essential nutrients. Whether you're an athlete, a fitness enthusiast, or just someone who needs a hydration boost, Liquid Labs rapid hydration supplement provides a healthier, more effective alternative to traditional sports drinks. Upgrade your hydration game with Liquid Labs Rapid Hydration Electrolyte Drink Mix by Force Factor, and see the difference proper hydration can make when struggling with hydration headaches, fatigue, energy, and overall well being. Order now and join the growing community of active adults, athletes, and busy professionals who trust Liquid Labs for their hydration needs."
B0C6D9K39S,"Waterboy Weekend Recovery Sample Pack | 3,200mg Electrolyte Powder Packets | Ginger + L-Theanine + Vitamins | No Sugar, All Natural, Gluten Free | 12 Drink Stick Mixes (Sample Pack)",beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/4e9c4bfcb094f663c04e888949b00b06.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/956f475c3c6976090e0e3203539a8961.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/8d32da6f7aff166fe87eda4ed82133bf.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/7a70a683f29d1cbceadcf6c5e656b287.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/f9de464c7a5dedd5ca060278843e9f93.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/916b614c86741af4c6fc6531840d3d39.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/87f242b43d760c04bcac89e65316f7a2.res""]","[""MADE FOR ADULTS: Most electrolyte mixes and electrolyte drinks on the market are made for kids, general hydration or sports or and are LOADED with sugar. Waterboy weekend recovery is made specifically to help adults. Waterboy includes L-theanine, ginger and vitamins to help you bounce back faster""]",3,21,16,16,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Waterboy,"Waterboy Weekend Recovery Sample Pack 3 200mg Electrolyte Powder Packets Ginger L-Theanine Vitamins No Sugar All is designed for everyday use in the Health & Household segment. Suitable for home or on-the-go use; review the product images and information for full specifications and usage guidance. MADE FOR ADULTS: Most electrolyte mixes and electrolyte drinks on the market are made for kids, general hydration or sports or and are LOADED with sugar. Waterboy weekend recovery is made specifically"
B0BPN8LM5G,"Propel Fitness Water Tablets, Kiwi Strawberry, 80 Count",snacks & sweets,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/0dd410f16fce8def242e2d40924d9ea7.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/cdabf775dbedd4b63a256dfc2c662041.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/884ac236ebc4ecac2692d9e4e88d1895.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/5d7dc511538f6b18904417be90204d5f.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/66cdc43c666a477b4c750de569b9de07.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/66df819ae63ce4f2bcdb21b3ca81869b.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/deaa99b588579b9e930b474ca25c2473.res""]","[""Includes 8 (1.5oz) tubes of Propel Tablets, Kiwi Strawberry flavor, 10 tablets per tube"",""Drop the Propel Tablet into a refillable water bottle with 15-20oz of water, and let fizz until tablet dissolves1`"",""Contains Gatorade Electrolytes to help replace what you lose in sweat"",""Excellent source of vitamins B3, B5, B6, B12 & E, good source of antioxidant vitamin C"",""Zero sugar and zero calories"",""Made with no artificial flavors or added colors"",""Compact resealable tube to help keep you hydrated on-the-go""]",,,,,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,,"Propel is a low calorie, zero sugar, fitness water made to replenish and rehydrate active lifestyles. With Gatorade electrolytes, Propel fitness water helps to replace what you lose in sweat. Made with zero sugar, Propel Electrolyte Tablets help you get the most out of your workout and provide an excellent source of vitamins B3, B5, B6, B12 & E as well as a good source of antioxidant vitamin C."
B0BGR6842K,"Gatorlyte Powder Watermelon, 16.9oz (Pack of 6)",beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/f2409b1ca6520e8e4b2edba9d71dc0de.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/b3ef317fff0fa5b70b271f3e912bbfc4.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/161e9bc3e719eda4af268039d0bb3a9c.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/17ad174a3f70ec02a660403196f28caa.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/020424dd25049491ba14c4063411f6c3.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/c30ce537e59f741d6e5dabbbd8fcc1fc.res""]","[""Includes 6 sticks of Gatorlyte Rapid Rehydration powder, each stick makes 16.9 oz (500ml) of Gatorlyte, Watermelon flavor"",""Same great product as Gatorlyte Ready to Drink, but in convenient powder form."",""Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat"",""Specialized blend of 5 electrolytes: Sodium, Potassium, Chloride, Magnesium, and Calcium"",""Made with no artificial sweeteners or flavors"",""Lower Sugar: Made with 60% lower sugar than leading sports drink, Gatorlyte contains 10g total sugars per 16.9 fl oz serving, the leading sports drink contains 32g sugars per 16.9 fl oz serving.""]",14,14,31,31,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Gatorlyte,Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat.
B09RTHJD2P,Wilderness Athlete - Hydrate & Recover | Liquid Hydration Packets Electrolyte Drink Mix - Recover Faster with Bcaas - 30 Single Serving Hydrate Packets (Grape),beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/4538050acd1073a973ebe9b8df972c88.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/0e71f334adba9b14a109a48ab8da33ab.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/5ff44f91fbd54de149fb7bb4390b134f.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/f80daf80c3ae32afd4c3f418df437b0a.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/29bf16a4900d79e7699b88bd6653463d.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/3ffe90541d37ad6950e0435708e3b9c9.res""]","[""Advanced Hydration Powder - The best tasting scientifically formulated hydration drinks."",""Combat Muscle Cramps - The optimal balance of electrolytes will help your muscles retain water."",""Recover Fast - Sports nutrition hydration products fortified with BCAAs for enhanced muscle repair."",""Boost Immune System - Sickness-free drinks with 1000mg of Vitamin C."",""Refreshing - Delicious tasting hydrating drink that accelerates recovery.""]",,,,,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Wilderness Athlete,"Wilderness Athlete Hydrate Recover Liquid Hydration Packets Electrolyte Drink Mix Recover Faster with Bcaas 30 Single is designed for everyday use in the Health & Household segment. Key details include Advanced Hydration Powder - The tasting scientifically formulated hydration drinks, Combat Muscle Cramps - The optimal balance of electrolytes will help your muscles retain water, and Recover Fast - Sports nutrition hydration products fortified with BCAAs for enhanced muscle repair. Suitable for h"
B07L5WY6XC,Trace Minerals Power Pak - Daily Health Support Supplement with Vitamins & Minerals - Power Packet Aids Immune Health & Hydration - Mix Powder Supports Bodily Functions - Orange Blas (90 Servings) t,snacks & sweets,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/1a1251b8319f986828f9abfeed24371e.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/c8173d282b6fc151877954e36262eef9.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/29d0c03a2699765fba5ad315edcbc37f.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/dcfa0df5a40bcaa4c0475abb2166e70a.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/b43577d9d7ca242148cdf9e0fd3e8464.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/38841eb01e28736c1d36c23b239703b9.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/fc002b1bf84f0b1d390c76bd6a0d2382.res""]","[""Hydration Support Formula: The PowerPak hydration support packets easily dissolve in water for a refreshing drink that includes essential minerals"",""Powder Mix Supports Immunity: This natural health supplement includes 1,200 mg of vitamin C to support your immune system effectively"",""Supplement Packets with Vitamins & Minerals: This powder drink mix features a proprietary blend of ionic trace minerals and vitamins D3, B6, and B12 to support your daily supplement routine"",""Daily Health & Hydration Support: For hydration and health support, open 1 packet, mix contents with 2–3 oz of water, and dilute to your taste preference"",""Support Health with Trace Minerals: Our mission is to remineralize the world and to help people (and their pets) achieve and maintain the ideal level of trace minerals""]",47,47,,,"Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C",Trace Minerals,"Trace Minerals Power Pak Daily Health Support Supplement with Vitamins Minerals Power Packet Aids Immune Health is designed for everyday use in the Health & Household segment. Key details include Hydration Support Formula: The PowerPak hydration support packets easily dissolve in water for a refreshing drink that includes essential minerals, Powder Mix Supports Immunity: This natural health supplement includes 1,200 mg of vitamin C to support your immune system effectively, and Daily Health & Hy"
B01N11MZ8L,"Science in Sport SIS Electrolyte Tablets, Carbonated Electrolyte Drink Tablets, On-The-Go Low Sugar Electrolytes, Hydrating Effervescent Tablets for Running, Cycling, Berry - 20 Tablets - 1 Pack",snacks & sweets,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/09/554a435ce08ea574da908b90a5250a9b.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/09/a49d2b2dfa56c2fa5a7d91fa1da4013a.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/09/4a0367511433934a86e1943cb74ec9fb.res""]","[""Beat fatigue: during moderate to intense exercise, vital electrolytes are lost through sweat; if not replaced, dehydration will occur (a major cause of fatigue). go Hydro is designed to replace key electrolytes at a specific concentration (30mmol/L) to support optimal physical performance"",""Drop in water & Go: Our effervescent hydration tablets (20 per tube) are designed to be simply dissolved into 500ml of water to create a highly effective electrolyte Drink"",""Low carbohydrate: 10 calories per tablet and less than 1g of sugar per tab, these are designed for those who need electrolyte support, without the carbohydrates"",""Informed Sport approved: Our world-class approach to banned substance testing makes us the nutrition partner of choice for world Champions and Olympians, including athletes at USA cycling, USA triathlon, canyonsram and team ineos""]",,,,,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Science in Sport,"Science in Sport SIS Electrolyte Tablets Carbonated Electrolyte Drink Tablets On-The Go Low Sugar Electrolytes Hydrating is designed for everyday use in the Health & Household segment. It features Low carbohydrate: 10 calories per tablet and less than 1g of sugar per tab, these are designed for those who need electrolyte support, without the carbohydrates. Suitable for home or on-the-go use; review the product images and information for full specifications and usage guidance."
B0BPN46JQN,"Gatorlyte Powder, Cherry Lime, Makes 16.9 Fl Oz (Pack of 48)",snacks & sweets,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/fa54154636d3fe7c0c15e4b000ec6a35.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/61f6ea2585e9a1f8232d367b5bea1c88.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/0f00f99ba09ef7474aea8523ecfb7a12.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/9f595214588ee1b8526899f0cd9acbdb.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/4513e1720e1fdfb7bc4be3892c017c6b.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/8f6df7cf3fbe0fc60072dd53c412af00.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/61fe31f9d9697c50cf114a150047d9de.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/12c1b51af5f78ec25bb0c02162176667.res""]","[""Includes 48 sticks of Gatorlyte Rapid Rehydration powder, each stick makes 16.9 oz (500ml) of Gatorlyte, Cherry Lime flavor"",""Same great product as Gatorlyte Ready to Drink, but in convenient powder form."",""Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat"",""Specialized blend of 5 electrolytes: Sodium, Potassium, Chloride, Magnesium, and Calcium"",""Made with no artificial sweeteners or flavors"",""Lower Sugar: Made with 60% lower sugar than leading sports drink, Gatorlyte contains 10g total sugars per 16.9 fl oz serving, the leading sports drink contains 32g sugars per 16.9 fl oz serving."",""45 calories per packet""]",11,36,16,16,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,,Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat
B09DDCFPH1,"BioSteel Zero Sugar Hydration Mix, Great Tasting Hydration with 5 Essential Electrolytes, Rainbow Twist Flavor, 20 Servings per Tub",beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/3e42007468314c0af03a0f454e4f2f5e.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/c6e04014e4a07c0b9058175cee3f4169.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/4782364fdd569d6a6648ff3503b741ea.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/8e7fac1ae9c4a2454e770e2b2145d004.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/08/fb3a98564f92ddfd7012be648e7e133e.res""]","[""5 Essential Electrolytes: Packed with sodium, potassium, magnesium, calcium, and chloride for optimal hydration and performance"",""Clean Ingredients: No preservatives or artificial flavors - just natural, high-quality components for pure refreshment"",""Caffeine-Free Formula: Hydrate and replenish without unwanted stimulants, suitable for any time of day"",""Vegan & Gluten-Free: Plant-based hydration solution that's safe for those with gluten sensitivities or dietary restrictions"",""Sugar-Free Refreshment: Zero sugar content for guilt-free hydration that won't compromise your nutrition goals""]",,,7,8,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,BIOSTEEL,"BioSteel Zero Sugar Hydration Mix Great Tasting Hydration with 5 Essential Electrolytes Rainbow Twist Flavor 20 is designed for everyday use in the Health & Household segment. Key details include 5 Essential Electrolytes: Packed with sodium, potassium, magnesium, calcium, and chloride for optimal hydration and performance, Clean Ingredients: No preservatives or artificial flavors - just natural, high-quality components for pure refreshment, and Caffeine-Free Formula: Hydrate and replenish withou"
